location,tp_kharif_mean,tp_kharif_std,e_kharif_mean,e_kharif_std,swvl1_kharif_mean,soil_air_diff_kharif_mean,soil_air_diff_kharif_std,runoff_ratio_kharif_mean,e_rabi_mean,e_rabi_std,swvl1_rabi_mean,swvl1_rabi_std,soil_air_diff_rabi_mean,soil_air_diff_rabi_std,runoff_ratio_rabi_mean,tp_zaid_mean,e_zaid_mean,e_zaid_std,swvl1_zaid_std,soil_air_diff_zaid_mean,runoff_ratio_zaid_mean,tp_kharif_fraction,t2m_amplitude,t2m_peak_sin,t2m_peak_cos,GDD_kharif,GDD_rabi,heat_months_30C,heat_months_35C,humidity_variability,swvl1_amplitude,swvl1_stability,soil_moisture_seasonality,cvh,water_retention_index,humidity_stress_index
Arunachal Pradesh_Lower Dibang Valley,0.5253115866750401,0.11120519742584445,-0.08321410594241259,0.002811879867923525,0.4327228458333333,-0.6377324999999985,0.09474996984938658,0.8640184723061615,-0.05589480705505888,0.015829747770991318,0.3413869333333333,0.02576347612653987,-0.579133854166642,0.164923846703276,0.7498221418299499,0.377522503452686,-0.07077957787987535,0.016109101366300446,0.027059859680388404,-0.846013645833338,0.6564045642793958,0.5330921807899218,13.155304166666667,-0.8660254037844385,-0.5000000000000004,42.913807500000075,9.765289999999993,0,0,1.198611829580507,0.12402256125,0.28660969127053737,0.0913359125,0.75154376,-0.07701570321195145,3.174624040607339
Arunachal Pradesh_Lower Siang,0.493602621810472,0.08869475206728279,-0.09547828126233066,0.0042538673809548585,0.41866213166666666,0.3003560416666602,0.054536723009714266,0.817872189881182,-0.06655456688410283,0.015799666167626333,0.30926426864583334,0.03705219004934599,-0.36887520833334975,0.16216549710324926,0.8079392688096633,0.3283940784167498,-0.08530163730029007,0.017151233841666575,0.03496816921409121,-0.20380437499999005,0.5067211219807174,0.5536849254749163,11.767012083333327,-0.8660254037844385,-0.5000000000000004,63.74005416666671,33.13220625000014,0,0,0.9122374545342613,0.14823769125000003,0.3540747539307542,0.10939786302083332,0.73101044,-0.09531272623742665,4.007290028533547
Arunachal Pradesh_Lower Subansiri,0.6149696834618226,0.09322525440511953,-0.07982671955445153,0.006123271124800586,0.42018781083333334,-0.4180637499999875,0.06469713847073566,0.8757983444880099,-0.06547146418597541,0.010465721142074192,0.35721245927083334,0.02192573351622462,-0.651220729166667,0.08740295581743314,0.7547103009368985,0.41068487063360715,-0.07425121990187705,0.009925519643767188,0.013142015857333158,-0.6075040624999986,0.6953114279994805,0.5299688537607585,12.768842500000005,-0.8660254037844385,-0.5000000000000004,45.72938250000004,12.845196250000072,0,0,0.6603387908047192,0.08840039,0.21038304234642313,0.0629753515625,0.991851,-0.06500172950234326,3.3584618673998317
Arunachal Pradesh_Namsai,0.3590198793972377,0.07139344626384293,-0.10206529278851419,0.002746353375418195,0.47891265572916664,-0.2439089583333356,0.036221908806134274,0.6675110314361161,-0.0623396988824727,0.016090878153991062,0.38353399312500003,0.029901427275447087,-0.5388282291666542,0.11854229464770949,0.7270763278148473,0.16154179595044593,-0.0871965742505077,0.019204755226312275,0.02333663192368969,-0.5762837500000018,0.3188523268754656,0.6327241552187237,12.16283125000001,-0.8660254037844385,-0.5000000000000004,70.45035333333345,37.655380416666674,0,0,0.9665678815547817,0.1364401012499999,0.28489558506710067,0.09537866260416661,0.8853197,-0.11092488505519382,4.22781140121816
Arunachal Pradesh_Pakke Kessang,0.5587671233806759,0.08943089874028276,-0.09045951939575987,0.0018346199696654018,0.4612360114583333,-0.3167001041666424,0.03076961585743888,0.8462285595111292,-0.06804606450047375,0.015444123010155443,0.35156936125,0.03490602199102251,-0.4011861458333499,0.024716843627118262,0.8236397505028337,0.27797542559346766,-0.0821514103760515,0.01563992416166548,0.03473511758208652,-0.37593843749998257,0.5415760238038403,0.6092401334391552,12.230802916666619,-0.8660254037844385,-0.5000000000000004,56.07061541666667,24.126232916666822,0,0,0.9580808374816664,0.14514932625,0.3146964301227645,0.10966665020833333,0.99881184,-0.10862391737763955,3.1845233970800098
Arunachal Pradesh_Papum Pare,0.5413246710086241,0.09199108462961032,-0.08947639373703463,0.0040955610077622615,0.4466713333333333,-0.0070662499999940565,0.06069852291115832,0.8489963808745191,-0.0667964680166429,0.013999287856455165,0.3610867161458333,0.0266113176254872,-0.029104791666682672,0.02730018116624629,0.7373764848106049,0.366756004730026,-0.08073139092933455,0.013764955070248927,0.02242908819661389,-0.03940218750000213,0.6382691435024422,0.538994002424126,12.615189166666653,-0.8660254037844385,-0.5000000000000004,51.83276833333338,18.793608333333452,0,0,0.7028019268650035,0.11549861374999998,0.2585762844641921,0.08558461718749999,0.8949455,-0.08498021384325594,3.7151549474620573
Arunachal Pradesh_Shi Yomi,0.5462443383876234,0.07765688446435641,-0.06873543230904022,0.004713490490890134,0.41580710656250003,-0.08562677083332915,0.22052197437932805,0.8918299489121064,-0.04029257478396165,0.014185722515990196,0.37052258041666664,0.017791340142248237,2.0665398958333157,1.2713737879696168,0.7794898360808701,0.2748408198288719,-0.049375006285117595,0.01660393085925666,0.014625937218526128,0.33997729166667057,0.7224495766893371,0.5745316013567333,17.263098749999983,-0.8660254037844385,-0.5000000000000004,17.975525416666756,0.0,0,0,0.8801993030305203,0.06576504500000002,0.15816238818928138,0.04528452614583339,0.4634510599999999,-0.05843586231066816,2.6092749686044128
Arunachal Pradesh_Siang,0.6423641918227077,0.10702688522822996,-0.07488342965734765,0.004558072783482545,0.41443921124999994,-0.7754347916666546,0.08412464224658064,0.895646946090691,-0.05809744281335338,0.011712673911838141,0.3508271245833333,0.01962733315163271,-1.4439408333333148,0.18946655396862394,0.8067329962630235,0.4271797380934004,-0.07098102190381411,0.013250098379341007,0.01603932717374838,-1.331994895833347,0.7525145842248269,0.531156292768068,13.186236666666673,-0.8660254037844385,-0.5000000000000004,47.122985833333416,12.973424166666746,0,0,1.0080130509785477,0.08770656374999997,0.21162708877247913,0.06361208666666662,0.85365856,-0.06429838255155196,3.4727962987018652
Arunachal Pradesh_Tawang,0.37467236840651214,0.08651025387188711,-0.06903745873448006,0.002120328849708592,0.40346677875000003,-0.26476031250000176,0.3737510301209099,0.8744632645023867,-0.029155000528892954,0.01569252326029629,0.33805595833333335,0.012389983183736294,2.053625520833336,1.3409713982630953,0.8275667874370021,0.16080080795169724,-0.035974615727961075,0.01844486649018729,0.019791973209020968,0.670413854166668,0.5848618181178743,0.6273338838421382,16.866409999999973,-0.4999999999999997,-0.8660254037844388,1.2485754166667107,0.0,0,0,1.0566361995136562,0.08109253958333335,0.20098938463922622,0.06541082041666668,0.57282186,-0.09910633758519502,2.935499251551048
Arunachal Pradesh_Tirap,0.4614368710608687,0.07636010521446143,-0.0949985628249123,0.0028585946446535917,0.4856368910416667,0.23702197916664147,0.03095388257932294,0.7862233586328955,-0.06617980268007757,0.015137901869111944,0.3988914660416667,0.034669892592183976,-0.413070104166664,0.23875124711394305,0.781218629001599,0.18101009175491822,-0.08983255204899848,0.018289489979244206,0.0291307293093244,-0.07738885416667074,0.30627677055511765,0.6489218087790833,11.448327916666699,-0.8660254037844385,-0.5000000000000004,60.25654875000015,29.611452916666735,0,0,0.8638255061624612,0.1250740570833333,0.25754644960158557,0.08674542499999999,0.97040296,-0.13922171844741693,3.800851354306376
Arunachal Pradesh_Upper Siang,0.7217428076934691,0.11806493840290891,-0.07260397546997403,0.00392039249341032,0.41363429520833334,-0.7861727083333392,0.14398469170338002,0.9251759833189969,-0.04711929625712695,0.014255624000999091,0.3646939367708333,0.01607948959658847,0.15168822916668034,0.8709624982653441,0.7120960327191795,0.4414959926652955,-0.057250168629252446,0.016595007191840247,0.015539133228363873,-0.9094017708333411,0.758622844523895,0.5381073860088591,15.748171666666678,-0.8660254037844385,-0.5000000000000004,28.769295833333388,3.0014812500000403,0,0,0.8928380793553569,0.0683151766666667,0.16515839585365788,0.04894035843750005,0.6164759,-0.05712148297349076,3.283771489937188
Arunachal Pradesh_Upper Subansiri,0.5126224208846301,0.07672614917043274,-0.07054414929734767,0.00524399034446978,0.4141703842708333,-0.36633281250001914,0.15238533422177958,0.8956319633519815,-0.04633607592586478,0.012105348595573839,0.35667038875,0.022678807479307735,0.6234937500000086,0.7419523705234726,0.7578254504614477,0.26916763925692067,-0.05434306647293843,0.013697650106872,0.01932280325502957,-0.266308125000009,0.6494882935805549,0.5723011132664976,14.788886250000019,-0.8660254037844385,-0.5000000000000004,27.684390833333453,2.9752029166666603,0,0,0.8918042681153567,0.08181926041666665,0.19754976097751015,0.05749999552083329,0.7090919000000001,-0.08678880016329049,2.845973390428209
Arunachal Pradesh_West Kameng,0.6872980125772301,0.10595884069560912,-0.07411177675506518,0.0016264689274612292,0.44252496906249994,-0.6385342708333468,0.10283782155520166,0.9097726088580425,-0.050683296272230324,0.014542271603365622,0.37737942135416663,0.01950391246100203,-0.3909983333333287,0.34025204970158845,0.8476116112196345,0.34697520133340726,-0.06609907124948214,0.016516888263655303,0.017284108190698682,-0.5655822916666864,0.7449002015148009,0.5817970808710274,14.250887500000033,-0.8660254037844385,-0.5000000000000004,30.361265833333448,3.4067366666666885,0,0,0.959364450985214,0.08653672833333331,0.1955521933975014,0.0651455477083333,0.9333823,-0.07136431123928896,3.0401597205670594
Arunachal Pradesh_West Siang,0.6314439139290092,0.1041324487856705,-0.07738030507001283,0.0053119496689410205,0.4123462847916667,-0.29189708333332476,0.06165429417548696,0.8810475020105605,-0.06132814566080915,0.01194588062846954,0.34126015020833333,0.023334603999886985,-1.1965706249999926,0.2238507778998271,0.7613013830407906,0.4192352542134661,-0.07392365581836192,0.012532453038508007,0.016820288968881675,-0.8508155208333221,0.6864870620236116,0.5386341041561081,12.20619958333333,-0.8660254037844385,-0.5000000000000004,49.57588291666673,17.444813750000094,0,0,1.066621364884598,0.09876938000000002,0.23953018044021454,0.07108613458333335,0.9850442,-0.06242687981357792,3.1767734445857685
Assam_Bajali,0.5110976645373738,0.11622613433264839,-0.10768552458224188,0.003797585313406319,0.4128270921875,0.30912520833334156,0.10356530998018365,0.7557147771831102,-0.06709029410073213,0.021241694378055107,0.24634401260416666,0.054692267082127814,0.5596927083333441,0.058317699938962964,2.1623005697427575,0.2339562966699304,-0.08633105135474269,0.02719214870251731,0.08105903409172456,0.5212857291666779,0.27171088168942314,0.6471275394038087,12.170253750000029,-0.8660254037844385,-0.5000000000000004,73.51614708333341,42.11814083333337,0,0,1.6768114605344069,0.2169653879166666,0.5255599548154755,0.16648307958333336,0.07409918,-0.08631586979792844,2.7619020491756974
Assam_Baksa,0.5335311022984873,0.1301660497469429,-0.09789448350056762,0.0032213262155672585,0.3939382807291667,0.13012010416669284,0.05981148301585061,0.7842406184203843,-0.06329772582951883,0.020041131530807547,0.22826352354166662,0.05474589163338863,0.06874572916666466,0.020373209674186325,2.108222884815511,0.2104493139446882,-0.07992138683524284,0.02474534905458326,0.07665343084751458,0.21143114583334466,0.27731313707809024,0.6794066130138199,12.127966666666623,-0.8660254037844385,-0.5000000000000004,69.72207708333337,38.163137916666756,0,0,1.6352067901551945,0.2165942079166667,0.5498176199473633,0.16567475718750008,0.7161331,-0.09127833565288684,2.818815647348457
Assam_Barpeta,0.5179971624359799,0.09483283095374936,-0.11138518780353472,0.004625934762623949,0.4409245373958333,0.4317573958333156,0.12332286833854283,0.7821289463850398,-0.06912854845480362,0.020077039108127567,0.289411308125,0.05151012561308003,0.5320717708333405,0.0718591696258922,1.9391919783538394,0.24042762707775478,-0.09304762232083393,0.023833576884747302,0.07486016503881093,0.5322621874999953,0.3070604110279749,0.6415415280556134,12.029277499999978,-0.8660254037844385,-0.5000000000000004,75.31357958333342,44.991047500000036,0,0,1.4088178740438944,0.1984917391666667,0.4501716786708873,0.15151322927083333,0.0578235829999999,-0.12093576759333591,2.9996239038899044
Assam_Biswanath,0.4389949058483277,0.07886855822206948,-0.10257113792613373,0.002253322235645339,0.46155395052083337,0.25407437499998764,0.04182461626943538,0.7240526325559723,-0.0659087000033953,0.018142928236547465,0.3244914691666666,0.04179324642124314,0.010206979166696328,0.0940971497178055,1.0156590565084849,0.20459725088160963,-0.0821605578142528,0.019570968929724215,0.04852298050842512,0.27095322916667897,0.33641812347984024,0.6367444826817211,12.029605416666698,-0.8660254037844385,-0.5000000000000004,70.77106041666678,39.689548750000085,0,0,1.1692209120017716,0.1814121220833334,0.3930464074213247,0.13706248135416677,0.39537567,-0.08759646188267467,3.44070933136041
Assam_Bongaigaon,0.5647689206525683,0.11080044024306494,-0.10849102039355778,0.004806870878053052,0.4330994495833333,0.42835437499998363,0.12343678307827066,0.8045141368245159,-0.06949878286104642,0.0196126673908056,0.27736077302083334,0.05458029774377845,0.39871093749999886,0.12137406002301385,2.08280866420222,0.27086167045248044,-0.09339213879623753,0.023562070135917247,0.07842198676965852,0.44981385416667763,0.329932809535272,0.6354013453808687,11.931678750000003,-0.8660254037844385,-0.5000000000000004,74.94504666666683,44.97321291666674,0,0,1.4268187460656274,0.2044020179166667,0.47195169172649204,0.15573867656249996,0.16623725,-0.10983626909045974,2.8775030906937165
Assam_Cachar,0.42303635412342067,0.08717710616140457,-0.10429243946176323,0.0015143228126534758,0.4606300238541666,0.16699895833335177,0.012358134208656234,0.6924466763656724,-0.07517280976632404,0.015820011270578034,0.33997979343749996,0.04765399311161496,-0.21463156249996018,0.15206136974006795,0.9713246417381665,0.17225266358521663,-0.0935005311330314,0.017746544795426474,0.054485705915804365,-0.09753937500001086,0.2952829175731442,0.6484886981594513,10.901064583333323,-0.8660254037844385,-0.5000000000000004,69.72732875000003,42.48733791666666,0,0,1.2037371915996522,0.17542194458333332,0.38083046153950034,0.12065023041666667,0.6306812,-0.11088641995521842,3.105611144635738
Assam_Charaideo,0.42891142671578564,0.061939404993123746,-0.10423311782748584,0.0025378119510853416,0.4916070079166666,0.30331968750000726,0.049817910476045994,0.7323751038995934,-0.06441647843287975,0.017804545840557736,0.3941309714583333,0.036744582670094034,-0.15787020833333543,0.18926863790523027,0.9171334630794301,0.17372359506286247,-0.09099979592914062,0.020461811942954773,0.031244042258613044,0.06611729166665725,0.27895560942292075,0.6514308036734068,12.03534291666665,-0.8660254037844385,-0.5000000000000004,71.20428750000013,39.36668916666679,0,0,0.6701647585316038,0.13765086000000004,0.28000182622159353,0.0974760364583333,0.6472319,-0.12673067871481775,5.29605811752048
Assam_Chirang,0.6567805002802439,0.15303470596282215,-0.09434304379586433,0.003928082644509263,0.4410608040625,-0.013410937499997999,0.05499131608559039,0.827586897778891,-0.06219891121024065,0.01867776300476232,0.2842777102083333,0.05158723110440816,-0.19093708333333836,0.06325158770719559,1.8541126222449975,0.1938239355822588,-0.07711980172825852,0.022548213712385134,0.06842985780476324,0.0007443749999964666,0.30691097606718953,0.7317998723158233,11.76002916666664,-0.8660254037844385,-0.5000000000000004,68.97346750000008,38.50239375000007,0,0,1.6109607073164833,0.2045989379166667,0.46387921128369924,0.15678309385416667,0.6539943,-0.08793817749918781,2.7870854170851933
Assam_Darrang,0.48287855997235357,0.0758668759422123,-0.1082767675300904,0.0033654758685109426,0.48851236854166663,0.3990191666666334,0.09341564523815102,0.7270990347371362,-0.06765793694891416,0.019753482804408865,0.3599470488541666,0.04539446743554676,0.2948602083333327,0.11134646549628101,1.1526767417087473,0.16528144356061597,-0.08822300606940785,0.022962009186777002,0.06044065965831785,0.4857554166666631,0.18152545786052937,0.6930655340138822,11.779564583333354,-0.8660254037844385,-0.5000000000000004,74.72261125000011,44.790365000000065,0,0,1.4290549764391969,0.16908420666666674,0.3461206257098996,0.1285653196875,0.07273518,-0.10623909168147816,2.9357806344051296
Assam_Dhemaji,0.4075229410858203,0.06935113346756788,-0.10461059397493946,0.0032712833159256184,0.4386643286458333,0.38846906249999336,0.07007710417493027,0.7569787559574871,-0.06573304993556416,0.017851505604035277,0.31795753552083333,0.03882068056985023,-0.09614604166664265,0.14746444978264614,0.9727511215733223,0.26434316114803846,-0.09041679749861935,0.020459000818034673,0.039033037808670984,-0.010772916666667243,0.439859443929361,0.5633485537082802,11.912056666666672,-0.8660254037844385,-0.5000000000000004,70.29202125000012,39.39411750000005,0,0,0.7987245647418775,0.16318428499999993,0.37200263240859704,0.12070679312499999,0.42030752,-0.11744684921564474,4.788690965550105
